company_id,company_name,sector,year,operating_cash_flow,investing_cash_flow,financing_cash_flow,borrowings,borrowing_change,capital_allocation_pattern
TATAPOWER,"Tata Power Company Ltd
",Energy,2022.0,6693.0,-6250.0,-1183.0,51195.0,4487.0,Reinvestment + Deleveraging
TATAPOWER,"Tata Power Company Ltd
",Energy,2023.0,7166.0,-7263.0,1341.0,52923.0,1728.0,Growth + External Financing
TATAPOWER,"Tata Power Company Ltd
",Energy,2024.0,12596.0,-9027.0,-4497.0,58314.0,5391.0,Reinvestment + Deleveraging
TATASTEEL,"Tata Steel Ltd
",Materials,2013.0,14035.0,-13099.0,-1780.0,68529.0,,Reinvestment + Deleveraging
TATASTEEL,"Tata Steel Ltd
",Materials,2014.0,13146.0,-15378.0,1015.0,81629.0,13100.0,Growth + External Financing
TATASTEEL,"Tata Steel Ltd
",Materials,2015.0,11880.0,-9021.0,-2617.0,80701.0,-928.0,Reinvestment + Deleveraging
TATASTEEL,"Tata Steel Ltd
",Materials,2016.0,11455.0,-8794.0,-4729.0,81987.0,1286.0,Reinvestment + Deleveraging
TATASTEEL,"Tata Steel Ltd
",Materials,2017.0,10824.0,-9490.0,-2579.0,83014.0,1027.0,Reinvestment + Deleveraging
TATASTEEL,"Tata Steel Ltd
",Materials,2018.0,8023.0,-11730.0,6640.0,92147.0,9133.0,Growth + External Financing
TATASTEEL,"Tata Steel Ltd
",Materials,2019.0,25336.0,-29176.0,-673.0,100816.0,8669.0,Reinvestment + Deleveraging
TATASTEEL,"Tata Steel Ltd
",Materials,2020.0,20169.0,-14012.0,-1695.0,116328.0,15512.0,Reinvestment + Deleveraging
TATASTEEL,"Tata Steel Ltd
",Materials,2021.0,44327.0,-9437.0,-37090.0,88501.0,-27827.0,Reinvestment + Deleveraging
TATASTEEL,"Tata Steel Ltd
",Materials,2022.0,44381.0,-10905.0,-23401.0,75561.0,-12940.0,Reinvestment + Deleveraging
TATASTEEL,"Tata Steel Ltd
",Materials,2023.0,21683.0,-18179.0,-6981.0,84893.0,9332.0,Reinvestment + Deleveraging
TATASTEEL,"Tata Steel Ltd
",Materials,2024.0,20301.0,-14253.0,-11097.0,99392.0,14499.0,Reinvestment + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2013.0,11615.0,-6038.0,-5729.0,332.0,,Reinvestment + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2014.0,14751.0,-9452.0,-5673.0,297.0,-35.0,Reinvestment + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2015.0,19369.0,-1807.0,-17168.0,358.0,61.0,Reinvestment + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2016.0,19109.0,-5010.0,-9666.0,245.0,-113.0,Reinvestment + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2017.0,25223.0,-16895.0,-11026.0,289.0,44.0,Reinvestment + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2018.0,25067.0,3104.0,-26885.0,247.0,-42.0,Cash Generation + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2019.0,28593.0,1645.0,-27897.0,62.0,-185.0,Cash Generation + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2020.0,32369.0,8968.0,-39915.0,8174.0,8112.0,Cash Generation + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2021.0,38802.0,-7956.0,-32634.0,7795.0,-379.0,Reinvestment + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2022.0,39949.0,-738.0,-33581.0,7818.0,23.0,Reinvestment + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2023.0,41965.0,548.0,-47878.0,7688.0,-130.0,Cash Generation + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,2024.0,44338.0,6091.0,-48536.0,9046.0,1358.0,Cash Generation + Deleveraging
TCS,Tata Consultancy Services Ltd,Information Technology,,11615.0,-6038.0,-5729.0,,,Reinvestment + Deleveraging
TECHM,Tech Mahindra Ltd,Information Technology,2013.0,855.0,-622.0,65.0,1380.0,,Growth + External Financing
TECHM,Tech Mahindra Ltd,Information Technology,2014.0,1596.0,291.0,-972.0,363.0,-1017.0,Cash Generation + Deleveraging
TECHM,Tech Mahindra Ltd,Information Technology,2015.0,2448.0,-1865.0,-829.0,700.0,337.0,Reinvestment + Deleveraging
TECHM,Tech Mahindra Ltd,Information Technology,2016.0,3137.0,-1453.0,-496.0,1091.0,391.0,Reinvestment + Deleveraging
TECHM,Tech Mahindra Ltd,Information Technology,2017.0,4071.0,-2893.0,-1571.0,1366.0,275.0,Reinvestment + Deleveraging
TECHM,Tech Mahindra Ltd,Information Technology,2018.0,3554.0,-3319.0,-269.0,2397.0,1031.0,Reinvestment + Deleveraging
TECHM,Tech Mahindra Ltd,Information Technology,2019.0,4432.0,-2104.0,-2251.0,1996.0,-401.0,Reinvestment + Deleveraging
TECHM,Tech Mahindra Ltd,Information Technology,2020.0,4358.0,1081.0,-4466.0,3670.0,1674.0,Cash Generation + Deleveraging
TECHM,Tech Mahindra Ltd,Information Technology,2021.0,8094.0,-5433.0,-2987.0,2901.0,-769.0,Reinvestment + Deleveraging
TECHM,Tech Mahindra Ltd,Information Technology,2022.0,5285.0,480.0,-4667.0,2618.0,-283.0,Cash Generation + Deleveraging
TECHM,Tech Mahindra Ltd,Information Technology,2023.0,5572.0,-226.0,-5078.0,2740.0,122.0,Reinvestment + Deleveraging
TECHM,Tech Mahindra Ltd,Information Technology,2024.0,6376.0,-1318.0,-4767.0,2035.0,-705.0,Reinvestment + Deleveraging
TITAN,"Titan Company Ltd
",Consumer Discretionary,2013.0,553.0,-142.0,-236.0,0.0,,Reinvestment + Deleveraging
TITAN,"Titan Company Ltd
",Consumer Discretionary,2014.0,-555.0,-271.0,497.0,807.0,807.0,Financing Supported
TITAN,"Titan Company Ltd
",Consumer Discretionary,2015.0,503.0,-118.0,-1005.0,100.0,-707.0,Reinvestment + Deleveraging
TITAN,"Titan Company Ltd
",Consumer Discretionary,2016.0,576.0,-159.0,-505.0,113.0,13.0,Reinvestment + Deleveraging
TITAN,"Titan Company Ltd
",Consumer Discretionary,2017.0,1712.0,-953.0,-166.0,1882.0,1769.0,Reinvestment + Deleveraging
TITAN,"Titan Company Ltd
",Consumer Discretionary,2018.0,-51.0,98.0,-252.0,1691.0,-191.0,Deleveraging
TITAN,"Titan Company Ltd
",Consumer Discretionary,2019.0,1243.0,-797.0,-489.0,2393.0,702.0,Reinvestment + Deleveraging
TITAN,"Titan Company Ltd
",Consumer Discretionary,2020.0,-348.0,235.0,-242.0,3562.0,1169.0,Mixed
TITAN,"Titan Company Ltd
",Consumer Discretionary,2021.0,4139.0,-2799.0,-1234.0,5638.0,2076.0,Reinvestment + Deleveraging
TITAN,"Titan Company Ltd
",Consumer Discretionary,2022.0,-724.0,1165.0,-403.0,7275.0,1637.0,Mixed
TITAN,"Titan Company Ltd
",Consumer Discretionary,2023.0,1370.0,-1814.0,457.0,9367.0,2092.0,Growth + External Financing
TITAN,"Titan Company Ltd
",Consumer Discretionary,2024.0,1695.0,-189.0,-1329.0,21648.0,12281.0,Reinvestment + Deleveraging
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2013.0,153.0,-247.0,20.0,693.0,,Growth + External Financing
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2014.0,599.0,-418.0,86.0,1132.0,439.0,Growth + External Financing
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2015.0,810.0,-2113.0,1212.0,2740.0,1608.0,Growth + External Financing
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2016.0,2742.0,-869.0,-1435.0,2352.0,-388.0,Reinvestment + Deleveraging
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2017.0,1009.0,-798.0,-193.0,2510.0,158.0,Reinvestment + Deleveraging
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2018.0,894.0,-4677.0,3417.0,6462.0,3952.0,Growth + External Financing
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2019.0,1798.0,-246.0,-1314.0,6038.0,-424.0,Reinvestment + Deleveraging
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2020.0,1393.0,229.0,-1549.0,5784.0,-254.0,Cash Generation + Deleveraging
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2021.0,2005.0,-444.0,-1651.0,4874.0,-910.0,Reinvestment + Deleveraging
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2022.0,1803.0,-196.0,-1781.0,4070.0,-804.0,Reinvestment + Deleveraging
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2023.0,2368.0,-2335.0,77.0,5369.0,1299.0,Growth + External Financing
TORNTPHARM,Torrent Pharmaceuticals Ltd,Healthcare,2024.0,3266.0,-160.0,-2780.0,3128.0,-2241.0,Reinvestment + Deleveraging
TRENT,Trent Ltd,Consumer Discretionary,2013.0,31.0,-276.0,147.0,343.0,,Growth + External Financing
TRENT,Trent Ltd,Consumer Discretionary,2014.0,-46.0,-48.0,-50.0,332.0,-11.0,Cash Burn + Investment
TRENT,Trent Ltd,Consumer Discretionary,2015.0,-10.0,-306.0,310.0,267.0,-65.0,Financing Supported
TRENT,Trent Ltd,Consumer Discretionary,2016.0,109.0,-98.0,-13.0,400.0,133.0,Reinvestment + Deleveraging
TRENT,Trent Ltd,Consumer Discretionary,2017.0,102.0,-44.0,-51.0,392.0,-8.0,Reinvestment + Deleveraging
TRENT,Trent Ltd,Consumer Discretionary,2018.0,77.0,-4.0,-74.0,391.0,-1.0,Reinvestment + Deleveraging
TRENT,Trent Ltd,Consumer Discretionary,2019.0,21.0,-37.0,37.0,494.0,103.0,Growth + External Financing
TRENT,Trent Ltd,Consumer Discretionary,2020.0,361.0,-809.0,452.0,300.0,-194.0,Growth + External Financing
TRENT,Trent Ltd,Consumer Discretionary,2021.0,285.0,18.0,-283.0,300.0,0.0,Cash Generation + Deleveraging
TRENT,Trent Ltd,Consumer Discretionary,2022.0,58.0,56.0,-108.0,4725.0,4425.0,Cash Generation + Deleveraging
TRENT,Trent Ltd,Consumer Discretionary,2023.0,595.0,-103.0,-491.0,4464.0,-261.0,Reinvestment + Deleveraging
TRENT,Trent Ltd,Consumer Discretionary,2024.0,1349.0,-508.0,-629.0,1842.0,-2622.0,Reinvestment + Deleveraging
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2013.0,464.0,-120.0,-402.0,1068.0,,Reinvestment + Deleveraging
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2014.0,470.0,-235.0,-216.0,728.0,-340.0,Reinvestment + Deleveraging
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2015.0,83.0,-415.0,261.0,1119.0,391.0,Growth + External Financing
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2016.0,936.0,-605.0,-319.0,1091.0,-28.0,Reinvestment + Deleveraging
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2017.0,689.0,-709.0,-59.0,1311.0,220.0,Reinvestment + Deleveraging
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2018.0,354.0,-1095.0,897.0,6928.0,5617.0,Growth + External Financing
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2019.0,-918.0,-1104.0,2210.0,9298.0,2370.0,Financing Supported
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2020.0,373.0,-1090.0,1619.0,11591.0,2293.0,Growth + External Financing
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2021.0,1151.0,-882.0,264.0,12179.0,588.0,Growth + External Financing
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2022.0,-1575.0,-1471.0,2918.0,15827.0,3648.0,Financing Supported
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2023.0,-4405.0,-1308.0,6118.0,22376.0,6549.0,Financing Supported
TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,2024.0,-1253.0,-1001.0,2759.0,14619.0,-7757.0,Financing Supported
